"familr" "sexer" "RELAT" "AGER" "OPGNBL" "MOYRVL" "TAVEPL" "ENDETL" "GAGETL" "GAGECL" "GAGEML" "KVUNB" "QSMOY" "QCREDL" "DMVTPL" "BOPPNL" "FACANL" "LGAGTL" "VIENB" "VIEMTL" "UEMNB" "XLGNB" "XLGMTL" "YLVNB" "YLVMTL" "ROCNB" "NPTAG" "ITAVCL" "HAVEFL" "JNBJDL" "SEXEQ" "FAMIQ" "PCSPQ" "kvunbq" "vienbq" "uemnbq" "xlgnbq" "ylvnbq" "rocnbq" "nptagq" "endetq" "gagetq" "facanq" "lgagtq" "havefq" "ageq" "relatq" "qsmoyq" "opgnbq" "moyrvq" "tavepq" "dmvtpq" "boppnq" "jnbjdq" "itavcq" "CARVP"
"5084860" 0 0 4 51 1.09861228866811 4.55387689160054 10.9434461924104 0 0 0 0 1 22750 4.02535169073515 2.56494935746154 2.77258872223978 0 0 0 0 2 1 10.5966347330961 1 9.7161333532141 0 0 11.209208857039 0 0.693147180559945 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X1" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R0" "Q2" "O2" "M2" "T2" "D0" "B1" "J1" "I2" "Coui"
"5089717" 1 0 2 34 1.09861228866811 0 0 0 7.06817200038804 7.06817200038804 0 1 456 0 2.56494935746154 1.94591014905531 0 0 0 0 0 0 0 0 0 3 0 0 0 0.693147180559945 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A0" "R0" "Q0" "O2" "M0" "T0" "D0" "B0" "J1" "I0" "Coui"
"5091633" 1 0 1 38 0 0 0 0 11.8494048444231 0 11.8494048444231 1 69750 0 2.77258872223978 1.09861228866811 0 0 0 0 0 0 0 0 0 0 0 11.8458270486766 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F0" "L0" "H0" "A1" "R0" "Q2" "O0" "M0" "T0" "D2" "B0" "J0" "I2" "Coui"
"5092820" 0 0 1 30 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A0" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Coui"
"7505177" 0 0 1 63 0 0 0 0 0 0 0 1 0 0 0 0 11.3385839825165 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R0" "Q0" "O0" "M0" "T0" "D0" "B0" "J0" "I0" "Coui"
"7505572" 1 0 165 46 0 3.98898404656427 11.4903219187604 3.43398720448515 13.9217516857694 8.72404474595347 11.7883881842837 1 11281 3.98898404656427 2.56494935746154 4.17438726989564 11.6118744707551 13.7894016679263 0 0 3 0 0 3 11.4903219187604 27 0 11.4903219187604 0 0.693147180559945 "Shom" "Fcou" "Psan" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H0" "A1" "R1" "Q2" "O0" "M2" "T2" "D0" "B2" "J1" "I2" "Coui"
"7508831" 1 0 31 31 1.09861228866811 4.69134788222914 12.2160279268661 0.693147180559945 11.4690153738507 0 11.4690153738507 2 15665 3.73766961828337 2.56494935746154 3.78418963391826 12.0784949231574 0 0 0 2 1 12.2160279268661 0 0 16 0 12.2713967954806 0 0 "Shom" "Fcou" "Pcad" "K1" "V0" "U2" "X1" "Y0" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T2" "D0" "B2" "J0" "I2" "Coui"
"157788" 0 0 167 32 0 2.63905732961526 10.772917258257 1.79175946922805 7.84698098213879 7.84698098213879 0 2 3704 2.63905732961526 2.70805020110221 3.36729582998647 11.5521557934619 0 0 0 4 2 9.35807048400052 2 10.4946020075309 11 0 11.0952258191937 5.30330490805908 1.6094379124341 "Shom" "Fseu" "Pemp" "K1" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F1" "L0" "H1" "A0" "R1" "Q1" "O0" "M1" "T2" "D1" "B1" "J1" "I1" "Coui"
"257511" 1 0 75 48 0 3.61091791264422 0 3.63758615972639 13.7643509388523 0 11.5312269661401 1 11507 3.61091791264422 2.77258872223978 3.97029191355212 0 13.6509672278083 0 0 1 1 0 0 0 31 0 9.70442667173788 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A1" "R0" "Q2" "O0" "M2" "T0" "D2" "B2" "J0" "I1" "Coui"
"583878" 1 1 252 54 1.38629436111989 3.3322045101752 12.4671514687874 0 0 0 0 1 7576 3.3322045101752 2.70805020110221 4.07753744390572 10.8628569307754 0 1 10.2524881236632 4 2 11.9590013452928 1 10.1697289067531 0 1 12.6324345533513 10.2524881236632 1.09861228866811 "Sfem" "Fcou" "Pint" "K0" "V1" "U2" "X2" "Y1" "R0" "N1" "E0" "G0" "F1" "L0" "H1" "A2" "R2" "Q1" "O2" "M2" "T2" "D1" "B2" "J1" "I2" "Coui"
"749437" 0 0 97 26 1.38629436111989 4.06044301054642 9.31298720893633 1.6094379124341 10.5025712758102 0 10.5025712758102 1 39691 4.06044301054642 2.70805020110221 3.78418963391826 0 0 0 0 6 4 9.25922576970599 2 6.36475075685191 12 0 11.526127927648 0 0 "Shom" "Fseu" "Pemp" "K0" "V0" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R1" "Q2" "O2" "M2" "T1" "D1" "B2" "J0" "I2" "Coui"
"807114" 1 0 130 51 0 4.17438726989564 10.3028675169883 1.38629436111989 10.8597487164541 0 10.8597487164541 1 12622 4.17438726989564 2.70805020110221 4.35670882668959 0 0 0 0 2 1 0 1 10.3028675169883 37 0 10.7679374717409 0 0 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R1" "Q2" "O0" "M2" "T1" "D1" "B2" "J0" "I1" "Coui"
"850565" 0 0 90 31 2.30258509299405 4.39444915467244 7.49609734517596 1.6094379124341 11.6849188695455 7.40610338123702 11.6709714055521 1 -8682 1.79175946922805 2.77258872223978 3.36729582998647 0 0 1 7.10496544826984 1 1 7.49609734517596 0 0 17 0 9.02749867993534 7.10496544826984 4.47733681447821 "Shom" "Fseu" "Pint" "K0" "V1" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A0" "R1" "Q0" "O2" "M2" "T1" "D2" "B1" "J2" "I1" "Coui"
"858475" 1 0 77 37 0.693147180559945 2.39789527279837 11.1200458265466 0 0 0 0 1 9159 2.39789527279837 2.77258872223978 2.19722457733622 0 0 1 10.3986714803122 2 1 11.1174799922443 1 5.15905529921453 2 1 11.6592225285868 10.3986714803122 2.484906649788 "Shom" "Fcou" "Pemp" "K0" "V1" "U2" "X1" "Y1" "R1" "N1" "E0" "G0" "F0" "L0" "H1" "A1" "R1" "Q2" "O1" "M1" "T2" "D2" "B0" "J1" "I2" "Coui"
"1053527" 1 0 234 51 1.09861228866811 3.93182563272433 0 2.19722457733622 12.4462188293799 0 12.4462188293799 1 34489 3.93182563272433 2.77258872223978 3.91202300542815 11.7509418651071 0 0 0 0 0 0 0 0 14 0 10.7323886540737 7.91971976092457 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F1" "L0" "H1" "A2" "R2" "Q2" "O2" "M2" "T0" "D2" "B2" "J0" "I1" "Coui"
"1070200" 1 0 304 46 1.38629436111989 4.14313472639153 10.7341114576532 0.693147180559945 10.4943528070478 6.0282785202307 10.4828219306233 3 4915 4.14313472639153 2.70805020110221 4.34380542185368 0 0 1 10.5627676635845 2 1 10.6665105480071 1 8.00670084544037 30 0 11.4654669138105 10.588300096306 3.68887945411394 "Shom" "Fcou" "Pemp" "K1" "V1" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q1" "O2" "M2" "T2" "D1" "B2" "J2" "I2" "Coui"
"1125063" 0 0 327 54 1.38629436111989 4.36944785246702 12.2176553067732 0 0 0 0 1 27652 4.36944785246702 2.70805020110221 3.61091791264422 10.990583785243 0 0 0 3 1 7.71556953452021 2 12.2065125487586 0 0 12.2925209473561 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X1" "Y2" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R2" "Q2" "O2" "M2" "T2" "D1" "B1" "J0" "I2" "Coui"
"1642000" 1 0 133 49 0 3.25809653802148 12.4048620269758 0 0 0 0 2 18121 3.25809653802148 2.77258872223978 3.89182029811063 0 0 0 0 3 1 11.5243895010785 2 11.8694313946269 17 0 12.4404211858293 0 3.68887945411394 "Shom" "Fcou" "Pemp" "K1" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R1" "Q2" "O0" "M2" "T2" "D2" "B2" "J2" "I2" "Coui"
"1750188" 0 0 45 36 0.693147180559945 3.3322045101752 10.311349785244 2.77258872223978 12.0525134574039 10.118719892579 11.8963358116309 1 -10979 3.3322045101752 2.70805020110221 3.36729582998647 12.8148513172821 0 0 0 2 1 9.79618069954762 1 9.40162167014161 4 0 10.3179784718516 5.30330490805908 4.36944785246702 "Shom" "Fseu" "Pint" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H1" "A0" "R0" "Q0" "O1" "M2" "T1" "D1" "B1" "J2" "I1" "Coui"
"1842764" 0 0 126 36 3.04452243772342 6.41999492814714 11.0974251724089 0 9.90353755128617 9.90353755128617 0 2 10560 6.33859407820318 2.70805020110221 4.71849887129509 0 0 0 0 4 3 11.0974251724089 1 0 3 0 12.2384769101642 6.90875477931522 4.43081679884331 "Shom" "Fseu" "Pcad" "K1" "V0" "U2" "X2" "Y1" "R1" "N0" "E0" "G1" "F0" "L0" "H1" "A0" "R1" "Q2" "O2" "M2" "T2" "D1" "B2" "J2" "I2" "Coui"
"1944299" 0 0 224 44 1.09861228866811 3.46573590279973 9.30410390178835 0 0 0 0 1 7175 3.46573590279973 2.70805020110221 3.98898404656427 12.2984284655081 0 0 0 2 0 0 2 9.30410390178835 25 0 12.1465933051285 12.0423824421236 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U2" "X0" "Y2" "R1" "N0" "E0" "G0" "F1" "L0" "H1" "A1" "R2" "Q1" "O2" "M2" "T1" "D1" "B2" "J0" "I2" "Coui"
"1945121" 1 0 207 44 0 3.40119738166216 11.5154422950945 2.70805020110221 10.7297222772344 0 10.7297222772344 1 5936 3.40119738166216 2.70805020110221 4.34380542185368 0 0 0 0 2 1 11.489380443645 1 7.85554467791566 42 0 11.6184199716509 6.21660610108486 2.56494935746154 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q1" "O0" "M2" "T2" "D1" "B2" "J1" "I2" "Coui"
"1946557" 0 0 179 37 1.09861228866811 3.36729582998647 8.13622555490846 3.43398720448515 13.7199782534921 10.0033328875058 11.4221798516635 2 -6338 3.3322045101752 2.70805020110221 4.20469261939097 12.2142590453337 13.5866833854317 0 0 3 1 7.69757534680234 2 7.10167597161944 11 0 8.17244681834278 0 4.53259949315326 "Shom" "Fseu" "Pcad" "K1" "V0" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H0" "A1" "R2" "Q0" "O2" "M2" "T1" "D1" "B2" "J2" "I0" "Coui"
"1947022" 1 0 168 51 1.79175946922805 3.71357206670431 10.9648824533874 0 9.96754158132623 9.96754158132623 0 2 13321 3.71357206670431 2.70805020110221 4.52178857704904 0 0 0 0 3 1 7.69165682281055 2 10.9262801484821 16 0 11.1339610899145 0 2.94443897916644 "Shom" "Fcou" "Pcad" "K1" "V0" "U2" "X1" "Y2" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A2" "R1" "Q2" "O2" "M2" "T2" "D1" "B2" "J2" "I1" "Coui"
"2243145" 1 0 3 44 0.693147180559945 1.38629436111989 0 0 0 0 0 1 1207 1.38629436111989 2.77258872223978 2.30258509299405 0 0 0 0 0 0 0 0 0 7 0 8.84289333105554 0 2.99573227355399 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O1" "M0" "T0" "D2" "B0" "J2" "I0" "Coui"
"2550053" 1 0 137 58 0 3.17805383034795 10.4138830838256 0 0 0 0 1 12605 3.17805383034795 2.70805020110221 3.68887945411394 0 0 0 0 1 0 0 0 0 20 0 11.3842167104244 10.8582294707845 0 "Shom" "Fcou" "Pouv" "K0" "V0" "U1" "X0" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H1" "A2" "R1" "Q2" "O0" "M2" "T2" "D1" "B2" "J0" "I2" "Coui"
"5000827" 0 1 37 35 1.6094379124341 3.13549421592915 6.55250788703459 2.63905732961526 12.3953656783492 9.86287386965083 9.7091743828898 1 -2421 3.13549421592915 2.70805020110221 3.98898404656427 0 12.2356751361378 0 0 1 0 0 1 6.55250788703459 26 0 7.54538974961182 0 4.06044301054642 "Sfem" "Fseu" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A0" "R0" "Q0" "O2" "M2" "T1" "D1" "B2" "J2" "I0" "Coui"
"5013094" 1 0 32 33 2.07944154167984 3.98898404656427 11.4301958173712 2.63905732961526 12.3972507008373 0 0 2 8543 3.61091791264422 2.70805020110221 4.85203026391962 0 12.3972507008373 0 0 1 1 11.4301958173712 0 0 49 0 11.5369739677274 0 1.09861228866811 "Shom" "Fcou" "Pcad" "K1" "V0" "U1" "X1" "Y0" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A0" "R0" "Q2" "O2" "M2" "T2" "D1" "B2" "J1" "I2" "Coui"
"5034491" 1 0 24 42 1.6094379124341 3.46573590279973 8.98732181285012 0 0 0 0 1 8895 3.46573590279973 2.70805020110221 3.61091791264422 0 0 0 0 1 1 8.98732181285012 0 0 18 0 9.40129125546819 0 2.07944154167984 "Shom" "Fcou" "Pcad" "K0" "V0" "U1" "X1" "Y0" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q2" "O2" "M2" "T1" "D1" "B1" "J1" "I1" "Coui"
"5060351" 1 0 14 45 1.09861228866811 1.38629436111989 0 3.8286413964891 13.1239241587512 13.1239241587512 0 2 356 1.38629436111989 3.13549421592915 2.19722457733622 0 0 0 0 0 0 0 0 0 0 0 7.11232744471091 0 2.99573227355399 "Shom" "Fcou" "Pcad" "K1" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L0" "H0" "A1" "R0" "Q0" "O2" "M0" "T0" "D2" "B0" "J2" "I0" "Coui"
"5083212" 0 0 5 42 1.09861228866811 2.07944154167984 0 0 0 0 0 1 7981 2.07944154167984 3.13549421592915 1.6094379124341 0 0 0 0 0 0 0 0 0 0 0 9.37033110828512 0 0 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q2" "O2" "M1" "T0" "D2" "B0" "J0" "I1" "Coui"
"5094799" 0 0 1 45 0 0 0 0 0 0 0 2 0 0 2.70805020110221 0 0 0 0 0 0 0 0 0 0 0 0 9.32375833901174 0 0 "Shom" "Fseu" "Pcad" "K1" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R0" "Q0" "O0" "M0" "T0" "D1" "B0" "J0" "I1" "Coui"
"5094828" 1 0 1 40 0.693147180559945 1.09861228866811 0 0 5.63835466933375 5.63835466933375 0 1 3266 1.09861228866811 2.70805020110221 1.09861228866811 11.291043617373 0 0 0 0 0 0 0 0 0 0 0 0 0 "Shom" "Fcou" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F1" "L0" "H0" "A1" "R0" "Q1" "O1" "M0" "T0" "D1" "B0" "J0" "I0" "Coui"
"148480" 1 0 246 47 0 4.15888308335967 10.2128821918936 2.07944154167984 13.4226842427623 9.13755460225053 0 1 7247 4.04305126783455 2.83321334405622 4.55387689160054 11.9728913845454 13.4088181970894 1 11.1500743448026 3 2 10.1940654280999 1 6.23244801655052 42 0 12.5394651446245 12.4367398232544 2.484906649788 "Shom" "Fcou" "Pcad" "K0" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A1" "R2" "Q1" "O0" "M2" "T1" "D2" "B2" "J1" "I2" "Coui"
"177995" 1 0 153 62 2.19722457733622 5.11198778835654 12.0670461826237 2.99573227355399 12.1515425393674 0 12.1515425393674 1 16785 3.43398720448515 2.83321334405622 2.56494935746154 0 0 0 0 3 1 11.1849212730398 2 11.5327869140658 1 0 12.2150968050448 0 1.79175946922805 "Shom" "Fcou" "Psan" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R1" "Q2" "O2" "M2" "T2" "D2" "B0" "J1" "I2" "Coui"
"858291" 1 0 134 40 0 4.89034912822175 9.01590574729843 2.70805020110221 12.4761035995298 9.25598272985488 12.4353374238493 2 -1088 4.89034912822175 2.83321334405622 4.98360662170834 0 0 2 11.2731696916004 3 2 8.99106433218846 1 5.31320597904179 63 0 11.6072442444087 11.5254072424723 4.49980967033027 "Shom" "Fcou" "Pcad" "K1" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R1" "Q0" "O0" "M2" "T1" "D2" "B2" "J2" "I2" "Coui"
"1042702" 1 0 214 42 0.693147180559945 3.40119738166216 7.89803969076462 2.19722457733622 11.7755743043271 9.49889706183862 11.6673018336136 1 -4680 3.40119738166216 3.04452243772342 2.83321334405622 0 0 0 0 2 1 7.68156036255954 1 6.26339826259162 1 0 8.0684029585697 6.21660610108486 3.91202300542815 "Shom" "Fcou" "Pcad" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q0" "O1" "M2" "T1" "D2" "B1" "J2" "I0" "Coui"
"1052382" 1 0 235 47 0 3.52636052461616 10.063904273942 0.693147180559945 10.3090526556446 0 0 1 9886 3.52636052461616 2.83321334405622 4.27666611901606 11.3802280102371 10.3090526556446 0 0 2 1 10.058052432285 1 4.92725368515721 38 0 10.1637341918018 5.30330490805908 1.38629436111989 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A1" "R2" "Q2" "O0" "M2" "T1" "D2" "B2" "J1" "I1" "Coui"
"1452291" 1 0 110 39 0 3.2188758248682 9.54774074917022 0 0 0 0 1 7242 3.2188758248682 2.83321334405622 3.09104245335832 0 0 0 0 1 0 0 1 9.54774074917022 12 0 9.56997094374055 0 2.07944154167984 "Shom" "Fcou" "Pint" "K0" "V0" "U1" "X0" "Y1" "R1" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R1" "Q1" "O0" "M2" "T1" "D2" "B1" "J1" "I1" "Coui"
"1480522" 0 0 84 52 0 3.29583686600433 0 0 11.002116507732 0 11.002116507732 1 19703 3.29583686600433 3.09104245335832 2.39789527279837 0 0 0 0 0 0 0 0 0 0 0 10.7991060791407 0 2.07944154167984 "Shom" "Fseu" "Pcad" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G1" "F0" "L0" "H0" "A2" "R1" "Q2" "O0" "M2" "T0" "D2" "B0" "J1" "I1" "Coui"
"1564861" 1 0 54 41 2.39789527279837 4.7361984483945 13.346779718378 2.07944154167984 12.2103235974177 10.4735627355061 12.0166358352506 3 9161 4.7361984483945 2.83321334405622 4.48863636973214 0 0 0 0 3 1 12.8416833996359 1 9.93411374607789 2 0 13.4119386566087 9.4589177245472 3.71357206670431 "Shom" "Fcou" "Pint" "K1" "V0" "U2" "X1" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R0" "Q2" "O2" "M2" "T2" "D2" "B2" "J2" "I2" "Coui"
"2446817" 0 0 147 35 0.693147180559945 3.04452243772342 9.75272280064639 3.36729582998647 11.928050432706 0 10.8735844189688 1 56017 3.04452243772342 2.83321334405622 2.94443897916644 12.2050921650162 11.4997693009207 1 8.77601271918292 4 2 9.74102744483773 2 5.30330490805908 3 0 10.9463052028819 8.77601271918292 0 "Shom" "Fseu" "Pcad" "K0" "V1" "U2" "X2" "Y2" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A0" "R1" "Q2" "O1" "M1" "T1" "D2" "B1" "J0" "I1" "Coui"
"3255973" 1 0 128 45 0 3.78418963391826 10.9193158797253 0 9.24203281870867 9.24203281870867 0 2 5332 3.78418963391826 2.83321334405622 3.68887945411394 0 0 0 0 2 0 0 2 10.9193158797253 19 0 10.9193158797253 0 1.6094379124341 "Shom" "Fcou" "Pint" "K1" "V0" "U2" "X0" "Y2" "R1" "N0" "E0" "G1" "F0" "L0" "H0" "A1" "R1" "Q1" "O0" "M2" "T2" "D2" "B2" "J1" "I1" "Coui"
"3341730" 1 0 268 52 0.693147180559945 3.58351893845611 11.6331588294508 2.484906649788 11.8542715195076 7.26052259808985 0 1 1296 3.58351893845611 3.04452243772342 4.21950770517611 0 11.8441123300191 0 0 3 2 11.6291606366363 1 6.11146733950268 44 1 11.6331588294508 0 4.02535169073515 "Shom" "Fcou" "Pint" "K0" "V0" "U2" "X2" "Y1" "R1" "N1" "E1" "G1" "F0" "L1" "H0" "A2" "R2" "Q0" "O1" "M2" "T2" "D2" "B2" "J2" "I2" "Coui"
"5003271" 0 0 37 35 0 3.52636052461616 9.85224688834253 2.39789527279837 11.5073398946756 10.6421337731673 10.9609652978457 1 4078 3.52636052461616 2.83321334405622 4.23410650459726 0 0 0 0 2 2 9.85224688834253 0 0 36 0 9.93459854756118 0 3.40119738166216 "Shom" "Fseu" "Psan" "K0" "V0" "U2" "X2" "Y0" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A0" "R0" "Q1" "O0" "M2" "T1" "D2" "B2" "J2" "I1" "Coui"
"5006746" 0 0 36 50 1.79175946922805 3.61091791264422 8.03947991910045 1.6094379124341 10.4367006951797 10.4367006951797 0 2 446 3.61091791264422 2.83321334405622 4.46590811865458 0 0 0 0 1 0 0 1 8.03947991910045 37 0 8.03947991910045 0 4.55387689160054 "Shom" "Fseu" "Pcad" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F0" "L0" "H0" "A2" "R0" "Q0" "O2" "M2" "T1" "D2" "B2" "J2" "I0" "Coui"
"5019759" 1 0 31 39 2.83321334405622 4.46590811865458 6.22455842927536 0.693147180559945 9.70552429975222 9.70552429975222 0 2 6957 4.46590811865458 2.83321334405622 4.56434819146784 12.1730896373814 0 0 0 1 0 0 1 6.22455842927536 21 0 8.43315919580623 0 3.46573590279973 "Shom" "Fcou" "Pcad" "K1" "V0" "U1" "X0" "Y1" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A1" "R0" "Q1" "O2" "M2" "T1" "D2" "B2" "J2" "I0" "Coui"
"5031689" 1 0 61 29 1.6094379124341 3.76120011569356 11.2555139155367 1.6094379124341 10.2433824964348 0 10.2433824964348 1 10852 3.76120011569356 2.83321334405622 4.31748811353631 12.2792069295177 0 0 0 3 1 11.1049722641249 2 9.28776426894099 16 0 11.491712042971 0 2.07944154167984 "Shom" "Fcou" "Pemp" "K0" "V0" "U2" "X1" "Y2" "R1" "N0" "E1" "G1" "F1" "L0" "H0" "A0" "R0" "Q2" "O2" "M2" "T2" "D2" "B2" "J1" "I2" "Coui"
"113333" 1 1 66 56 0 4.45434729625351 12.46220599967 3.66356164612965 12.2778117426852 8.4471998195957 10.0444227194576 4 17683 2.30258509299405 2.63905732961526 3.49650756146648 11.134457628757 12.1398687384069 1 10.9066346493862 3 2 12.334193175806 1 10.3432896730487 16 0 12.7578376969209 10.9066346493862 1.09861228866811 "Sfem" "Fcou" "Pemp" "K1" "V1" "U2" "X2" "Y1" "R1" "N0" "E1" "G1" "F1" "L1" "H1" "A2" "R0" "Q2" "O0" "M2" "T2" "D0" "B1" "J1" "I2" "Cnon"
"119778" 1 1 125 60 0 1.94591014905531 6.50428817353665 0 0 0 0 1 3144 1.94591014905531 2.63905732961526 3.40119738166216 0 0 0 0 1 0 0 1 6.50428817353665 0 0 8.85779972717591 0 2.70805020110221 "Sfem" "Fcou" "Pemp" "K0" "V0" "U1" "X0" "Y1" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A2" "R1" "Q1" "O0" "M0" "T1" "D0" "B1" "J1" "I0" "Cnon"
"140270" 1 1 313 46 1.09861228866811 2.39789527279837 0 3.58351893845611 12.8882473480224 0 0 1 2236 2.39789527279837 2.63905732961526 3.29583686600433 0 12.8882473480224 0 0 0 0 0 0 0 1 0 8.02747653086048 0 1.94591014905531 "Sfem" "Fcou" "Pemp" "K0" "V0" "U0" "X0" "Y0" "R1" "N0" "E1" "G1" "F0" "L1" "H0" "A1" "R2" "Q1" "O2" "M1" "T0" "D0" "B1" "J1" "I0" "Cnon"
"140471" 1 1 312 64 0.693147180559945 1.79175946922805 8.48156601377309 0 0 0 0 1 13541 1.79175946922805 2.63905732961526 2.19722457733622 10.4913019948302 0 0 0 2 2 8.48156601377309 0 0 0 0 9.64859530290734 0 0 "Sfem" "Fcou" "Pouv" "K0" "V0" "U2" "X2" "Y0" "R0" "N0" "E0" "G0" "F1" "L0" "H0" "A2" "R2" "Q2" "O1" "M0" "T1" "D0" "B0" "J0" "I1" "Cnon"
"141008" 0 1 308 44 0 0 0 0 0 0 0 1 801 0 4.51085950651685 0 0 0 0 0 0 0 0 0 0 0 0 6.70563909486 0 0 "Sfem" "Fseu" "Pint" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E0" "G0" "F0" "L0" "H0" "A1" "R2" "Q0" "O0" "M0" "T0" "D2" "B0" "J0" "I0" "Cnon"
"141345" 1 0 305 47 0 2.484906649788 0 1.79175946922805 9.03574886124414 9.03574886124414 0 1 5251 2.484906649788 2.63905732961526 3.29583686600433 0 0 0 0 0 0 0 0 0 0 0 9.14878406627708 6.21660610108486 2.83321334405622 "Shom" "Fcou" "Pouv" "K0" "V0" "U0" "X0" "Y0" "R0" "N0" "E1" "G1" "F0" "L0" "H1" "A1" "R2" "Q1" "O0" "M1" "T0" "D0" "B1" "J2" "I1" "Cnon"
"141833" 0 1 302 49 0.693147180559945 2.70805020110221 10.9554274330058 2.70805020110221 10.490940828537 0 7.50163445788341 1 4181 2.70805020110221 2.63905732961526 4.06044301054642 0 10.4393374412069 0 0 4 2 10.535583457776 2 9.88501803625247 0 1 11.0651059387804 0 0 "Sfem" "Fseu" "Pcad" "K0" "V0" "U2" "X2" "Y2" "R0" "N1" "E1" "G1" "F0" "L1" "H0" "A1" "R2" "Q1" "O1" "M1" "T2" "D0" "B2" "J0" "I1" "Cnon"
